id_municipio,SDG10_20_MINF_norm,SDG10_20_MINF_cor,SDG10_21_GRV_norm,SDG10_21_GRV_cor,SDG10_22_ADER_norm,SDG10_22_ADER_cor,SDG10_35_VLC_LGBT_norm,SDG10_35_VLC_LGBT_cor,SDG10_3_RZHOM_norm,SDG10_3_RZHOM_cor,SDG11_33_M_TRNS_norm,SDG11_33_M_TRNS_cor,SDG12_2_RSD_SLD_norm,SDG12_2_RSD_SLD_cor,SDG13_2_CO2_norm,SDG13_2_CO2_cor,SDG13_6_TRNS_SL_norm,SDG13_6_TRNS_SL_cor,SDG15_2_FLOR_norm,SDG15_2_FLOR_cor,SDG16_1_OB_HM_norm,SDG16_1_OB_HM_cor,SDG16_3_M_ARM_FG_norm,SDG16_3_M_ARM_FG_cor,SDG16_4_TX_HMC_norm,SDG16_4_TX_HMC_cor,SDG17_1_INVST_PB_norm,SDG17_1_INVST_PB_cor,SDG17_3_P_RC_TRB_norm,SDG17_3_P_RC_TRB_cor,SDG1_1_P_F_CU_norm,SDG1_1_P_F_CU_cor,SDG2_1_OBS_INF_norm,SDG2_1_OBS_INF_cor,SDG2_2_P_NV_BPN_norm,SDG2_2_P_NV_BPN_cor,SDG2_3_DSNT_INF_norm,SDG2_3_DSNT_INF_cor,SDG3_13_SCD_norm,SDG3_13_SCD_cor,SDG3_15_T_M_INF_norm,SDG3_15_T_M_INF_cor,SDG3_16_M_MAT_norm,SDG3_16_M_MAT_cor,SDG3_17_T_M_5A_norm,SDG3_17_T_M_5A_cor,SDG3_18_T_M_NT_norm,SDG3_18_T_M_NT_cor,SDG3_19_T_M_AIDS_norm,SDG3_19_T_M_AIDS_cor,SDG3_1_C_VCN_norm,SDG3_1_C_VCN_cor,SDG3_22_T_M_DC_norm,SDG3_22_T_M_DC_cor,SDG3_27_DSP_SAU_norm,SDG3_27_DSP_SAU_cor,SDG3_29_SF_norm,SDG3_29_SF_cor,SDG3_2_INC_DNG_norm,SDG3_2_INC_DNG_cor,SDG3_32_UBS_norm,SDG3_32_UBS_cor,SDG3_3_HPT_norm,SDG3_3_HPT_cor,SDG3_3_P_NV_7PN_norm,SDG3_3_P_NV_7PN_cor,SDG3_6_ID_MD_M_norm,SDG3_6_ID_MD_M_cor,SDG3_8_GRV_norm,SDG3_8_GRV_cor,SDG3_9_INC_TRB_norm,SDG3_9_INC_TRB_cor,SDG4_13_P_E_ACS_norm,SDG4_13_P_E_ACS_cor,SDG4_14B_P_E_AEE_norm,SDG4_14B_P_E_AEE_cor,SDG4_18_D_SUP_EI_norm,SDG4_18_D_SUP_EI_cor,SDG4_19_D_SUP_EF_norm,SDG4_19_D_SUP_EF_cor,SDG4_1_P_EF_INT_norm,SDG4_1_P_EF_INT_cor,SDG4_26_R_M_D_PE_norm,SDG4_26_R_M_D_PE_cor,SDG4_27_R_M_D_EF_norm,SDG4_27_R_M_D_EF_cor,SDG4_3_TDI_EF_RP_norm,SDG4_3_TDI_EF_RP_cor,SDG4_4_PCT_CRECHE_norm,SDG4_4_PCT_CRECHE_cor,SDG4_7_FR_E_4A17_AJ_norm,SDG4_7_FR_E_4A17_AJ_cor,SDG5_6_RND_GEN_norm,SDG5_6_RND_GEN_cor,SDG5_8_TX_FMNC_norm,SDG5_8_TX_FMNC_cor,SDG6_1_IN_DRSAI_norm,SDG6_1_IN_DRSAI_cor,SDG6_4_PRD_AG_norm,SDG6_4_PRD_AG_cor,SDG6_6_SERV_AG_norm,SDG6_6_SERV_AG_cor,SDG8_9_T_OCUP_FORM_norm,SDG8_9_T_OCUP_FORM_cor,SDG9_1_INFRA_norm,SDG9_1_INFRA_cor,SDG9_2_EMP_INT_norm,SDG9_2_EMP_INT_cor
4216909,0.24,red,0.3569,orange,0.5555,red,0.0,red,0.4486,orange,0.1171,orange,0.1721,orange,0.0341,yellow,0.1692,yellow,0.0084,red,0.1062,yellow,0.0458,green,0.1189,yellow,0.2975,yellow,0.249,green,0.6793,yellow,0.5203,red,0.4931,orange,0.2573,orange,0.2394,yellow,0.4666,red,0.131,red,0.426,orange,0.2377,orange,0.1586,yellow,0.1035,red,0.0489,green,0.2489,orange,1.0,green,0.1139,orange,0.1184,red,0.2217,orange,0.1541,green,0.4165,red,0.3326,orange,0.0612,yellow,0.5404,green,0.1302,orange,0.8331,yellow,0.8495,yellow,0.9556,green,0.6601,green,0.0423,orange,0.3261,yellow,0.3637,orange,0.8417,orange,0.2558,red,0.1598,yellow,0.0637,green,0.4888,yellow,0.8555,yellow,0.6889,green,0.2244,yellow,0.1919,yellow
4217006,0.2292,orange,0.4006,orange,0.488,orange,0.0,red,0.4589,orange,0.071,red,0.0912,red,0.026,yellow,0.199,yellow,0.0079,red,0.0793,yellow,0.0809,yellow,0.1071,yellow,0.2283,yellow,0.1718,yellow,0.5283,red,0.1052,yellow,0.4227,yellow,0.2886,orange,0.3618,orange,0.3927,orange,0.0,orange,0.4583,orange,0.2784,red,0.1462,yellow,0.5916,green,0.0024,green,0.1922,orange,0.7843,red,0.0286,orange,0.202,yellow,0.0593,green,0.2631,yellow,0.2908,red,0.2851,yellow,0.1376,orange,0.3721,yellow,0.1069,red,0.8925,green,0.8209,yellow,0.9137,orange,0.2198,yellow,0.6671,green,0.5059,orange,0.6553,green,0.6006,red,0.2577,red,0.184,yellow,0.0256,yellow,0.4543,yellow,0.7851,yellow,0.6847,green,0.2197,yellow,0.6322,green
4217105,0.1821,yellow,0.4689,red,0.8424,red,0.0,red,0.5574,red,0.1343,yellow,0.2033,yellow,0.0928,red,0.0902,green,0.0853,green,0.0803,yellow,0.1049,yellow,0.1423,yellow,0.3567,green,0.0479,red,0.3656,red,0.0889,green,0.3134,green,0.242,orange,0.4249,red,0.1494,green,0.0,orange,0.2307,green,0.1168,green,0.0,green,0.5081,green,0.9078,red,0.4064,yellow,1.0,green,0.0064,yellow,0.8154,green,0.125,orange,0.4406,orange,0.8003,green,0.1528,green,0.1153,orange,0.1373,red,0.1678,orange,0.774,orange,0.686,red,0.9223,yellow,0.0437,red,0.165,green,0.1631,green,0.6363,green,0.963,green,0.7386,green,0.1878,yellow,0.1165,green,0.4047,green,0.1655,red,0.3522,yellow,0.4065,green,0.0905,orange
4217154,0.2348,red,0.4405,red,0.3256,yellow,0.0,red,0.1839,green,0.0696,red,0.0,red,0.1055,red,0.3008,red,0.0303,yellow,0.4918,red,0.583,red,0.3825,red,0.3851,green,0.0357,red,0.6251,orange,0.0997,yellow,0.1601,green,0.0813,green,0.3863,red,0.4619,red,0.0,orange,0.4834,orange,0.5611,red,0.0,green,0.5287,green,0.338,yellow,0.7785,green,1.0,green,0.4857,red,0.3466,green,0.5781,red,0.1989,green,0.7753,green,0.3277,orange,0.1635,orange,0.4214,yellow,0.2157,yellow,0.7397,orange,0.7965,yellow,0.9482,green,0.0726,red,0.0642,yellow,0.1785,green,0.3628,orange,0.9882,green,0.6031,green,0.0,green,0.0231,orange,0.554,yellow,0.8566,yellow,0.036,red,0.2268,yellow,0.0748,red
4217204,0.1967,orange,0.4293,red,0.4865,orange,0.0,red,0.4428,orange,0.2543,green,0.2362,yellow,0.0173,green,0.2122,orange,0.0039,red,0.1004,yellow,0.0801,yellow,0.1383,yellow,0.1689,orange,0.4037,green,0.5298,orange,0.0832,green,0.4647,orange,0.2067,yellow,0.2938,orange,0.3351,yellow,0.0384,orange,0.3721,yellow,0.2434,orange,0.1526,yellow,0.2849,red,0.1781,green,0.1574,red,0.8547,orange,0.2587,red,0.2074,yellow,0.3712,red,0.2371,yellow,0.5778,yellow,0.205,green,0.0977,orange,0.7232,green,0.1747,orange,0.8406,yellow,0.8959,green,0.9418,yellow,0.1202,orange,0.0172,red,0.3429,yellow,0.6672,green,0.6706,orange,0.3462,orange,0.2577,orange,0.0119,orange,0.8466,red,0.7957,yellow,0.5901,green,0.103,red,0.4856,green
4217253,0.2348,red,0.1935,green,0.3142,yellow,0.0,red,0.5134,red,0.0489,red,0.1282,red,0.0152,green,0.183,yellow,0.0412,yellow,0.166,orange,0.0,green,0.2508,orange,0.1416,orange,0.1327,orange,0.5413,orange,0.0527,green,0.411,yellow,0.0702,green,0.3178,orange,0.0,green,0.0,orange,0.0,green,0.0,green,0.3268,red,0.2857,red,0.2885,yellow,0.1639,red,0.9471,orange,0.1003,orange,0.3253,green,0.327,red,0.2437,yellow,0.6645,green,0.0954,green,1.0,red,0.73,green,0.0355,red,0.8769,yellow,0.8747,green,0.7826,red,0.2207,yellow,0.0126,red,0.2472,yellow,0.8063,green,0.962,green,0.815,green,0.2578,orange,0.0109,red,0.388,green,0.7781,yellow,0.0269,red,0.4475,green,0.0731,red
4217303,0.2433,red,0.4737,red,0.7484,red,0.0216,red,0.3875,yellow,0.1488,yellow,0.0872,red,0.0695,orange,0.3226,red,0.0152,orange,0.1851,orange,0.0741,yellow,0.3142,red,0.1441,orange,0.1452,yellow,0.4476,red,0.0594,green,0.3951,yellow,0.0842,green,0.3739,red,0.299,yellow,0.0,orange,0.4689,orange,0.2086,orange,0.0,green,0.4576,yellow,0.2873,yellow,0.1966,orange,1.0,green,0.3918,red,0.2282,yellow,0.3244,red,0.2456,yellow,0.5571,yellow,0.2065,green,0.0669,yellow,0.285,orange,0.0548,red,0.9431,green,0.8918,green,0.9044,orange,0.1,orange,0.0704,yellow,0.2459,yellow,0.6036,green,0.8667,yellow,0.226,red,0.4338,red,0.187,green,0.3248,green,0.8123,yellow,0.5019,green,0.1129,red,0.0733,red
4217402,0.2283,orange,0.3618,orange,0.3144,yellow,0.0,red,0.4609,orange,0.035,red,0.097,red,0.0018,green,0.1894,yellow,0.0155,orange,0.0597,green,0.0879,yellow,0.081,green,0.1932,orange,0.2453,green,0.6395,orange,0.0703,green,0.4459,orange,0.1479,green,0.1884,green,0.3054,yellow,0.1601,red,0.3084,yellow,0.226,orange,0.0906,yellow,0.55,green,0.0401,green,0.1165,red,0.874,orange,0.037,orange,0.2059,yellow,0.1599,orange,0.1283,green,0.3947,red,0.1393,green,0.1026,orange,0.6647,green,0.1024,red,0.7078,orange,0.8145,yellow,0.8907,red,0.122,orange,0.0482,yellow,0.1873,green,0.293,red,0.5161,red,0.3538,orange,0.1336,green,0.0079,red,0.8317,red,0.9116,green,0.3262,orange,0.3358,green,0.3951,green
4217501,0.2654,red,0.4256,red,0.5994,red,0.0,red,0.3708,yellow,0.0668,red,0.2492,yellow,0.0505,yellow,0.1811,yellow,0.0162,orange,0.1014,yellow,0.0995,yellow,0.1322,yellow,0.0972,red,0.161,yellow,0.4351,red,0.1494,yellow,0.3824,yellow,0.4092,red,0.3858,red,0.3597,orange,0.0884,red,0.3161,yellow,0.2519,orange,0.106,yellow,0.317,orange,0.2054,green,0.2739,yellow,1.0,green,0.3634,red,0.3079,green,0.4796,red,0.3687,orange,0.604,yellow,0.3082,yellow,0.1123,orange,0.5242,green,0.0962,red,0.8821,yellow,0.823,yellow,0.9173,orange,0.07,red,0.0154,red,0.2464,yellow,0.414,orange,0.7677,orange,0.3778,orange,0.3346,red,0.0858,green,0.9776,red,0.6224,orange,0.7288,green,0.1206,orange,0.1143,orange
4217550,0.2348,red,0.1031,green,0.3056,green,0.0,red,0.4286,orange,0.1595,yellow,0.2014,yellow,0.0657,orange,0.1882,yellow,0.0195,orange,0.0,green,0.0,green,0.0,green,0.4287,green,0.0941,orange,0.4662,red,0.1436,yellow,0.3319,green,0.0,green,0.2858,orange,0.2112,green,0.0,orange,0.3145,yellow,0.2421,orange,0.0,green,0.6308,green,0.0774,green,0.3985,yellow,1.0,green,0.2511,red,0.1605,orange,0.3024,red,0.1584,green,0.9738,green,0.3392,orange,0.0687,yellow,0.4812,yellow,0.2819,green,0.9456,green,0.8844,green,0.9482,green,0.2566,green,0.0907,green,0.1357,green,0.576,green,0.8972,yellow,0.4683,yellow,0.0894,green,0.091,green,0.7636,red,0.8015,yellow,0.3264,orange,0.3179,green,0.0804,orange
4217600,0.1675,yellow,0.3932,orange,0.4155,orange,0.0,red,0.4797,orange,0.0928,orange,0.1807,orange,0.1578,red,0.3249,red,0.0333,yellow,0.1055,yellow,0.0513,yellow,0.1176,yellow,0.2845,yellow,0.1744,yellow,0.5239,red,0.2152,orange,0.4307,yellow,0.2642,orange,0.1993,green,0.3817,orange,0.0,orange,0.3313,yellow,0.0832,green,0.4074,red,0.2998,orange,0.4375,orange,0.2038,orange,1.0,green,0.0021,green,0.2241,yellow,0.1576,orange,0.5115,red,0.5517,yellow,0.2892,yellow,0.2261,red,0.2058,red,0.227,yellow,0.9212,green,0.9388,green,0.9534,green,0.0993,orange,0.2882,green,0.5487,red,0.3691,orange,0.2604,red,0.2505,red,0.1466,green,0.0053,red,0.983,red,0.896,green,0.4185,yellow,0.3683,green,0.6918,green
4217709,0.1956,orange,0.3028,yellow,0.3674,yellow,0.0,red,0.4226,orange,0.0782,orange,0.1308,red,0.0135,green,0.1353,green,0.0014,red,0.154,orange,0.1522,orange,0.1942,orange,0.149,orange,0.2278,yellow,0.7394,yellow,0.6219,red,0.4277,yellow,0.1904,yellow,0.2962,orange,0.3573,orange,0.0523,orange,0.3862,orange,0.1705,yellow,0.2114,orange,0.2912,red,0.1705,green,0.1085,red,0.8386,red,0.0109,yellow,0.1064,red,0.1373,orange,0.4041,orange,0.4602,orange,0.2859,yellow,0.1105,orange,0.5095,yellow,0.1675,orange,0.5787,red,0.8106,yellow,0.8485,red,0.0551,red,0.0354,orange,0.4941,orange,0.6054,green,0.6773,orange,0.6218,green,0.1996,yellow,0.017,orange,0.5476,yellow,0.5948,orange,0.3878,yellow,0.2869,green,0.1711,yellow
4217758,0.2348,red,0.1082,green,0.1863,green,0.0,red,0.3959,yellow,0.04,red,0.2557,yellow,0.1067,red,0.2369,orange,0.0339,yellow,0.0,green,0.0,green,0.0,green,0.4394,green,0.0353,red,0.5841,orange,0.2124,orange,0.6373,red,0.2639,orange,0.0921,green,0.2398,green,0.0,orange,0.251,green,0.1875,yellow,0.0,green,0.568,green,0.501,red,0.5138,green,1.0,green,0.0699,orange,0.2214,yellow,0.4751,red,0.4039,orange,0.7642,green,0.4799,red,0.0602,yellow,0.6336,green,0.6302,green,0.9625,green,0.7204,orange,0.9689,green,0.0571,red,0.031,orange,0.0291,green,0.4513,yellow,0.9822,green,0.5598,green,0.1232,green,0.1046,green,0.1413,green,0.8372,yellow,0.1382,red,0.1817,yellow,0.0639,red
4217808,0.1725,yellow,0.3963,orange,0.3921,yellow,0.0112,red,0.3439,green,0.1452,yellow,0.1463,orange,0.0523,yellow,0.3075,red,0.0485,yellow,0.0805,yellow,0.0392,green,0.1155,yellow,0.1743,orange,0.1818,yellow,0.6931,yellow,0.1692,orange,0.2515,green,0.1933,yellow,0.1856,green,0.3185,yellow,0.0,orange,0.3987,orange,0.1923,yellow,0.3429,red,0.3888,orange,0.3948,orange,0.1559,red,0.9883,orange,0.0086,yellow,0.2885,green,0.0399,green,0.3681,orange,0.5613,yellow,0.3332,orange,0.057,yellow,0.3661,orange,0.1598,orange,0.9104,green,0.7407,orange,0.9029,orange,0.096,orange,0.0381,orange,0.2613,yellow,0.6281,green,0.6915,orange,0.2866,red,0.2242,yellow,0.032,yellow,0.6215,orange,0.6602,orange,0.469,yellow,0.1699,orange,0.3761,green
4217907,0.113,green,0.3927,orange,0.3673,yellow,0.0,red,0.4147,yellow,0.0865,orange,0.162,orange,0.0723,orange,0.2902,orange,0.0361,yellow,0.0256,green,0.0,green,0.0538,green,0.2184,yellow,0.167,yellow,0.477,red,0.112,yellow,0.5667,red,0.0866,green,0.2912,orange,0.49,red,0.0,orange,0.4805,orange,0.243,orange,0.2945,orange,0.5276,green,0.204,green,0.3457,yellow,1.0,green,0.0036,green,0.0825,red,0.324,red,0.2843,yellow,0.6148,yellow,0.2575,yellow,0.0708,yellow,0.3918,yellow,0.2824,green,0.7557,orange,0.638,red,0.9482,green,0.3949,green,0.0574,yellow,0.1873,green,0.4058,orange,0.6947,orange,0.2967,red,0.1398,green,0.0701,green,0.6112,orange,0.5465,orange,0.441,yellow,0.08,red,0.5878,green
4217956,0.2348,red,0.45,red,0.0562,green,0.0,red,0.2409,green,0.0821,orange,0.4171,green,0.0721,orange,0.1747,yellow,0.0171,orange,0.1267,yellow,0.1533,orange,0.1006,yellow,0.5853,green,0.0447,red,0.5955,orange,0.0711,green,0.2152,green,0.1497,green,0.6991,red,0.3881,orange,0.0,orange,0.2723,green,0.0,green,0.0,green,0.7546,green,0.7662,red,0.7742,green,0.8117,red,0.2599,red,0.3447,green,0.5798,red,0.1006,green,0.5531,yellow,0.3903,orange,0.0438,green,0.4581,yellow,0.6475,green,0.9049,green,0.845,yellow,0.9482,green,0.1187,orange,0.077,yellow,0.5751,red,0.8531,green,0.9898,green,0.7506,green,0.5299,red,0.0209,orange,0.8317,red,0.5518,orange,0.1116,red,0.2269,yellow,0.0251,red
4218004,0.2406,red,0.3339,yellow,0.4683,orange,0.0554,red,0.4328,orange,0.1513,yellow,0.3481,green,0.0137,green,0.2427,orange,0.0072,red,0.4332,red,0.4201,red,0.509,red,0.1239,red,0.3119,green,0.7434,green,0.2626,orange,0.3851,yellow,0.609,red,0.2452,yellow,0.3049,yellow,0.0631,orange,0.3114,yellow,0.1829,yellow,0.5326,red,0.2129,red,0.377,orange,0.1779,red,1.0,green,0.3485,red,0.1083,red,0.2434,red,0.4005,orange,0.3248,red,0.3264,yellow,0.2802,red,0.209,red,0.0589,red,0.3583,red,0.6133,red,0.7624,red,0.1328,orange,0.0254,orange,0.6452,red,0.4399,yellow,0.7602,orange,0.4035,orange,0.2471,orange,0.0177,orange,0.3315,green,0.9713,green,0.6136,green,0.1755,yellow,0.1989,yellow
4218103,0.1943,orange,0.4418,red,0.6197,red,0.0,red,0.5095,red,0.1034,orange,0.2243,yellow,0.0463,yellow,0.1766,yellow,0.1128,green,0.144,orange,0.1335,orange,0.1748,yellow,0.3751,green,0.0838,orange,0.6705,yellow,0.2849,red,0.4407,orange,0.2635,orange,0.4362,red,0.1806,green,0.0,orange,0.3018,yellow,0.0984,green,0.0,green,0.3094,orange,0.3819,orange,0.3067,yellow,0.4337,red,0.0007,green,0.3101,green,0.0247,green,0.4575,red,0.5346,yellow,0.3845,orange,0.1385,orange,0.3597,orange,0.3156,green,0.6229,red,0.7854,yellow,0.8706,red,0.4885,green,0.0613,yellow,0.3151,yellow,0.3661,orange,0.8416,orange,0.4801,yellow,0.2199,yellow,0.3544,green,0.1526,green,0.6499,orange,0.1478,red,0.2514,yellow,0.046,red
4218202,0.1785,yellow,0.345,yellow,0.393,yellow,0.0049,red,0.471,orange,0.1081,orange,0.1574,orange,0.006,green,0.3174,red,0.0032,red,0.0606,green,0.0314,green,0.0681,green,0.1361,orange,0.3303,green,0.5147,red,0.0856,green,0.3765,yellow,0.2018,yellow,0.203,yellow,0.3528,orange,0.0441,orange,0.41,orange,0.2194,orange,0.1759,yellow,0.5698,green,0.2267,green,0.1479,red,0.9971,yellow,0.2041,orange,0.1222,red,0.0637,yellow,0.1305,green,0.5715,yellow,0.1429,green,0.1452,orange,0.3722,yellow,0.2013,yellow,0.5089,red,0.7956,yellow,0.9035,orange,0.3567,green,1.0,green,0.2098,green,0.5772,green,0.6312,red,0.2229,red,0.1342,green,0.0169,orange,0.6399,orange,0.9785,green,0.6854,green,0.1946,yellow,0.8343,green
4218251,0.2766,red,0.2454,green,0.4767,orange,0.0,red,0.2495,green,0.1071,orange,0.0819,red,0.0774,orange,0.3413,red,0.095,green,0.3346,red,0.5095,red,0.4241,red,0.0683,red,0.0455,red,1.0,green,0.3891,red,0.65,red,0.2789,orange,0.2638,yellow,0.6034,red,0.0,orange,0.5985,red,0.3474,red,0.16,yellow,0.3944,orange,0.1327,green,0.1337,red,0.9207,orange,0.001,green,0.1964,orange,0.0,green,0.6955,red,0.2045,red,1.0,red,0.0484,green,0.0953,red,0.1342,orange,0.3877,red,0.3499,red,0.6824,red,0.384,green,0.0505,yellow,0.0388,green,0.1095,red,0.5672,red,0.2384,red,0.227,yellow,0.011,red,0.5989,orange,0.6513,orange,0.3261,orange,0.1133,red,0.0327,red
4218301,0.1709,yellow,0.1967,green,0.436,orange,0.0103,red,0.3761,yellow,0.086,orange,0.1486,orange,0.0542,orange,0.1308,green,0.0244,orange,0.2808,red,0.2229,red,0.3523,red,0.1956,orange,0.2111,yellow,0.8747,green,0.2539,orange,0.5584,red,0.4327,red,0.1926,green,0.3759,orange,0.0743,orange,0.4156,orange,0.1415,yellow,0.3237,red,0.3229,orange,0.4371,orange,0.4261,green,1.0,green,0.0018,green,0.1619,orange,0.0136,green,0.5118,red,0.2879,red,0.6591,red,0.2163,red,0.4427,yellow,0.2162,yellow,0.6776,red,0.7554,orange,0.9178,orange,0.1076,orange,0.0467,yellow,0.4989,orange,0.2926,red,0.6324,red,0.068,red,0.1661,yellow,0.0403,yellow,0.8436,red,0.934,green,0.5212,green,0.0909,red,0.2467,yellow
4218350,0.1748,yellow,0.2955,green,0.6203,red,0.0,red,0.3589,yellow,0.1793,yellow,0.1065,red,0.0368,yellow,0.3099,red,0.0742,green,0.1263,yellow,0.0,green,0.1211,yellow,0.2431,yellow,0.0743,orange,0.6514,yellow,0.1545,orange,0.4519,orange,0.1817,yellow,0.1237,green,0.4698,red,0.0,orange,0.6063,red,0.2094,orange,0.0,green,0.5729,green,0.3549,yellow,0.4791,green,0.9833,orange,0.001,green,0.1264,red,0.292,red,0.278,yellow,0.6486,green,0.1667,green,0.0759,yellow,0.5429,green,0.0,red,0.7869,orange,0.9371,green,0.9223,yellow,0.2913,green,0.164,green,0.5606,red,0.4276,yellow,0.8111,orange,0.0192,red,0.0,green,0.0,red,0.4009,green,0.4677,orange,0.7307,green,0.272,green,0.0174,red
4218400,0.1445,green,0.3151,yellow,0.5026,red,0.0,red,0.6453,red,0.1297,yellow,0.191,yellow,0.0361,yellow,0.1858,yellow,0.0162,orange,0.0698,green,0.0991,yellow,0.0968,yellow,0.409,green,0.1055,orange,0.7032,yellow,0.2171,orange,0.3635,yellow,0.7676,red,0.0958,green,0.3787,orange,0.0,orange,0.3883,orange,0.1933,orange,0.4284,red,0.2488,red,0.4428,orange,0.1797,orange,1.0,green,0.0015,green,0.3512,green,0.0737,yellow,0.3366,orange,0.5587,yellow,0.3306,orange,0.0817,yellow,0.1553,red,0.085,red,0.6527,red,0.7274,orange,0.9068,orange,0.0747,red,0.1766,green,0.5813,red,0.469,yellow,0.8411,orange,0.1618,red,0.2069,yellow,0.2475,green,0.6104,orange,0.3618,red,0.4451,yellow,0.0788,red,0.1415,orange
4218509,0.2696,red,0.3901,orange,0.5906,red,0.0,red,0.4559,orange,0.083,orange,0.2148,yellow,0.0674,orange,0.1537,yellow,0.0186,orange,0.0894,yellow,0.0,green,0.1163,yellow,0.2519,yellow,0.1789,yellow,0.4905,red,0.1416,yellow,0.305,green,0.3828,red,0.407,red,0.1788,green,0.188,red,0.2808,green,0.0718,green,0.0,green,0.6028,green,0.0176,green,0.2581,yellow,0.9385,orange,0.0324,orange,0.0728,red,0.0389,green,0.1412,green,0.4941,orange,0.2321,green,0.044,green,0.2906,orange,0.1473,orange,0.8754,yellow,0.8994,green,0.8965,orange,1.0,green,0.2428,green,0.5941,red,0.5177,yellow,0.6971,orange,0.264,red,0.2651,orange,0.0144,orange,0.4859,yellow,0.8303,yellow,0.9179,green,0.0607,red,0.2739,yellow
4218608,0.1511,green,0.2513,green,0.2001,green,0.0,red,0.4139,yellow,0.3123,green,0.1355,red,0.0431,yellow,0.5265,red,0.0111,orange,0.2099,red,0.0996,yellow,0.1927,orange,0.1146,red,0.15,yellow,0.5309,orange,0.0234,green,0.4014,yellow,0.0645,green,0.3127,orange,0.3556,orange,0.0,orange,0.4217,orange,0.1934,orange,0.2522,orange,0.4891,yellow,0.63,red,0.1716,red,0.9577,orange,0.0153,yellow,0.1791,orange,0.0,green,0.2055,green,0.5924,yellow,0.3099,yellow,0.0306,green,0.0519,red,0.1766,orange,0.8709,yellow,0.7465,orange,0.9153,orange,0.0846,red,0.2158,green,0.39,orange,0.4861,yellow,0.808,orange,0.2144,red,0.1992,yellow,0.0109,red,0.5628,yellow,0.7812,yellow,0.458,yellow,0.1449,orange,0.1764,yellow
4218707,0.227,orange,0.3881,orange,0.3981,yellow,0.0579,red,0.5448,red,0.2117,green,0.1922,yellow,0.0119,green,0.0649,green,0.0013,red,0.1277,yellow,0.1354,orange,0.1468,yellow,0.0339,red,0.5578,green,0.7139,yellow,0.2354,orange,0.5386,red,0.3123,orange,0.1746,green,0.2951,yellow,0.0821,orange,0.3445,yellow,0.2023,orange,0.4934,red,0.3747,orange,0.4134,orange,0.0828,red,0.9699,orange,0.0076,yellow,0.171,orange,0.2342,red,0.4418,red,0.5658,yellow,0.1963,green,0.2512,red,0.3775,yellow,0.2662,yellow,0.9366,green,0.855,yellow,0.9285,yellow,0.0708,red,0.0207,red,0.5346,orange,0.6551,green,0.2834,red,0.4533,yellow,0.2273,yellow,0.0089,red,0.3776,green,0.9879,green,0.6083,green,0.1157,red,0.514,green
4218756,0.1038,green,0.2898,green,0.4477,orange,0.0,red,0.3448,green,0.0671,red,0.2866,green,0.1162,red,0.3597,red,0.0245,orange,0.0,green,0.0,green,0.0,green,0.276,yellow,0.0725,orange,0.2706,red,0.017,green,0.4404,orange,0.052,green,0.2959,orange,0.6168,red,0.0,orange,0.575,red,0.3855,red,0.1361,yellow,0.618,green,0.3127,yellow,0.4166,yellow,0.9243,orange,0.257,red,0.223,yellow,0.3975,red,0.0219,green,0.7377,green,0.0532,green,0.0324,green,0.4008,yellow,0.1537,orange,0.6338,red,0.7389,orange,0.9482,green,0.1599,yellow,0.0177,red,0.156,green,0.3966,orange,0.9796,green,0.6593,green,0.1283,green,0.0938,green,0.1896,green,0.7184,yellow,0.2481,orange,0.2434,yellow,0.2015,yellow
4218806,0.142,green,0.2983,yellow,0.6867,red,0.0,red,0.3348,green,0.1303,yellow,0.1404,orange,0.0978,red,0.0747,green,0.0081,red,0.0562,green,0.1105,yellow,0.1452,yellow,0.3714,green,0.1986,yellow,0.6721,yellow,0.6966,red,0.3838,yellow,0.2074,yellow,0.2463,yellow,0.4615,red,0.1401,red,0.5092,red,0.2516,orange,0.2428,orange,0.2153,red,0.2699,yellow,0.1654,red,0.905,orange,0.0028,green,0.1989,yellow,0.1195,orange,0.5774,red,0.5037,orange,0.2814,yellow,0.1487,orange,0.134,red,0.1393,orange,0.6663,red,0.8065,yellow,0.9223,yellow,0.246,green,0.0339,orange,0.3085,yellow,0.5563,green,0.5797,red,0.3235,red,0.2923,orange,0.0367,yellow,0.5473,yellow,0.6891,yellow,0.5711,green,0.2122,yellow,0.3324,green
4218855,0.2348,red,0.6882,red,0.2515,green,0.0,red,0.388,yellow,0.0755,red,0.2194,yellow,0.1048,red,0.1949,yellow,0.02,orange,0.1076,yellow,0.0,green,0.0845,green,0.4339,green,0.0492,red,0.635,orange,0.2993,red,0.3895,yellow,0.155,yellow,0.3527,orange,0.0,green,0.0,orange,0.0,green,0.0,green,0.0,green,0.5075,yellow,0.4304,orange,0.5549,green,1.0,green,0.2494,red,0.2219,yellow,0.2781,red,0.3005,orange,0.8277,green,0.363,orange,0.0889,yellow,0.9229,green,0.2881,green,0.8648,yellow,0.8971,green,0.9482,green,0.1492,yellow,0.0179,red,0.2525,yellow,0.4257,orange,0.9887,green,0.6777,green,0.3492,red,0.0625,green,0.7296,red,0.5666,orange,0.122,red,0.2534,yellow,0.0838,orange
